Pod,Item,Inventory
106.0,646,2.0
106.0,647,1.0
106.0,651,1.0
106.0,655,1.0
106.0,657,2.0
106.0,663,1.0
106.0,666,1.0
106.0,671,1.0
106.0,673,2.0
106.0,674,2.0
106.0,675,2.0
106.0,681,1.0
106.0,685,2.0
106.0,689,1.0
106.0,694,1.0
106.0,696,1.0
106.0,697,1.0
106.0,703,1.0
106.0,709,1.0
106.0,711,1.0
106.0,714,1.0
106.0,717,2.0
106.0,719,1.0
106.0,722,1.0
106.0,728,1.0
106.0,736,1.0
106.0,738,1.0
106.0,741,1.0
106.0,748,2.0
106.0,751,1.0
106.0,753,1.0
106.0,762,1.0
106.0,764,1.0
106.0,765,1.0
106.0,772,1.0
106.0,778,1.0
106.0,780,2.0
106.0,789,1.0
106.0,796,1.0
106.0,801,1.0
106.0,806,1.0
106.0,820,1.0
106.0,823,1.0
106.0,882,1.0
106.0,897,1.0
106.0,900,1.0
106.0,912,2.0
106.0,952,1.0
106.0,960,1.0
106.0,973,1.0
107.0,41,1.0
107.0,42,1.0
107.0,119,1.0
107.0,121,1.0
107.0,129,1.0
107.0,148,1.0
107.0,164,1.0
107.0,171,1.0
107.0,181,1.0
107.0,189,1.0
107.0,198,1.0
107.0,202,1.0
107.0,206,1.0
107.0,213,1.0
107.0,215,1.0
107.0,228,1.0
107.0,234,1.0
107.0,238,1.0
107.0,240,1.0
107.0,247,1.0
107.0,252,1.0
107.0,261,2.0
107.0,263,2.0
107.0,269,1.0
107.0,270,1.0
107.0,271,1.0
107.0,272,2.0
107.0,277,1.0
107.0,288,1.0
107.0,291,1.0
107.0,293,2.0
107.0,294,2.0
107.0,297,1.0
107.0,301,1.0
107.0,304,1.0
107.0,305,1.0
107.0,307,1.0
107.0,316,1.0
107.0,317,1.0
107.0,319,1.0
107.0,320,1.0
107.0,321,1.0
107.0,324,1.0
107.0,327,1.0
107.0,329,1.0
107.0,333,1.0
107.0,334,1.0
107.0,335,1.0
107.0,339,3.0
107.0,341,2.0
107.0,347,1.0
107.0,348,1.0
107.0,351,1.0
107.0,357,1.0
107.0,358,1.0
107.0,361,1.0
107.0,363,1.0
107.0,364,1.0
107.0,365,1.0
107.0,366,1.0
107.0,369,1.0
107.0,370,2.0
107.0,371,1.0
107.0,376,1.0
107.0,377,1.0
107.0,379,1.0
107.0,380,3.0
107.0,381,1.0
107.0,382,1.0
107.0,388,1.0
107.0,393,1.0
107.0,394,1.0
107.0,395,1.0
107.0,396,2.0
107.0,399,1.0
107.0,401,1.0
107.0,404,1.0
107.0,408,1.0
107.0,410,1.0
107.0,411,1.0
107.0,413,1.0
107.0,416,1.0
107.0,418,1.0
107.0,419,1.0
107.0,426,1.0
107.0,429,1.0
107.0,431,1.0
107.0,433,2.0
107.0,435,2.0
107.0,440,1.0
107.0,441,1.0
107.0,442,1.0
107.0,443,2.0
107.0,444,1.0
107.0,445,1.0
107.0,446,3.0
107.0,447,2.0
107.0,448,1.0
107.0,451,2.0
107.0,452,2.0
107.0,453,1.0
107.0,457,1.0
107.0,459,1.0
107.0,462,1.0
107.0,464,2.0
107.0,469,1.0
107.0,471,2.0
107.0,472,1.0
107.0,473,1.0
107.0,476,2.0
107.0,477,2.0
107.0,478,1.0
107.0,481,1.0
107.0,484,2.0
107.0,486,2.0
107.0,487,1.0
107.0,488,1.0
107.0,490,1.0
107.0,491,1.0
107.0,497,1.0
107.0,498,1.0
107.0,499,2.0
107.0,500,1.0
107.0,501,1.0
107.0,502,1.0
107.0,504,1.0
107.0,505,1.0
107.0,508,2.0
107.0,511,4.0
107.0,512,1.0
107.0,513,1.0
107.0,518,3.0
107.0,519,3.0
107.0,520,1.0
107.0,521,1.0
107.0,524,2.0
107.0,528,1.0
107.0,530,1.0
107.0,534,1.0
107.0,536,2.0
107.0,538,1.0
107.0,542,1.0
107.0,545,1.0
107.0,550,1.0
107.0,551,1.0
107.0,553,1.0
107.0,555,1.0
107.0,556,1.0
107.0,558,2.0
107.0,562,2.0
107.0,565,1.0
107.0,568,2.0
107.0,570,1.0
107.0,571,3.0
107.0,574,1.0
107.0,579,1.0
107.0,581,1.0
107.0,585,1.0
107.0,587,1.0
107.0,588,1.0
107.0,590,2.0
107.0,592,1.0
107.0,594,1.0
107.0,598,1.0
107.0,599,1.0
107.0,600,1.0
107.0,602,2.0
107.0,603,1.0
107.0,605,1.0
107.0,606,2.0
107.0,607,2.0
107.0,608,1.0
107.0,609,1.0
107.0,612,2.0
107.0,614,2.0
107.0,615,1.0
107.0,616,1.0
107.0,617,1.0
107.0,621,1.0
107.0,623,1.0
107.0,624,1.0
107.0,627,1.0
107.0,628,1.0
107.0,630,1.0
107.0,632,1.0
107.0,633,1.0
107.0,637,1.0
107.0,639,2.0
107.0,640,1.0
107.0,641,1.0
107.0,645,1.0
107.0,648,1.0
107.0,649,1.0
107.0,650,1.0
107.0,652,1.0
107.0,661,1.0
107.0,662,1.0
107.0,663,2.0
107.0,672,1.0
107.0,677,1.0
107.0,678,1.0
107.0,679,2.0
107.0,680,1.0
107.0,682,1.0
107.0,683,1.0
107.0,685,1.0
107.0,686,1.0
107.0,687,1.0
107.0,688,2.0
107.0,689,1.0
107.0,692,1.0
107.0,694,1.0
107.0,696,1.0
107.0,697,1.0
107.0,698,1.0
107.0,699,1.0
107.0,701,1.0
107.0,702,1.0
107.0,703,1.0
107.0,708,3.0
107.0,711,1.0
107.0,712,1.0
107.0,713,1.0
107.0,715,1.0
107.0,720,1.0
107.0,723,1.0
107.0,729,1.0
107.0,737,1.0
107.0,738,1.0
107.0,743,2.0
107.0,751,1.0
107.0,768,1.0
107.0,778,2.0
107.0,785,1.0
107.0,794,1.0
107.0,805,1.0
107.0,812,1.0
107.0,843,1.0
107.0,882,1.0
107.0,883,1.0
107.0,891,1.0
107.0,903,1.0
107.0,919,1.0
107.0,934,1.0
108.0,67,1.0
108.0,131,1.0
108.0,140,1.0
108.0,147,1.0
108.0,154,1.0
108.0,174,1.0
108.0,178,1.0
108.0,185,1.0
108.0,187,1.0
108.0,196,1.0
108.0,197,1.0
108.0,198,1.0
108.0,204,3.0
108.0,208,1.0
108.0,210,1.0
108.0,211,1.0
108.0,214,1.0
108.0,217,1.0
108.0,231,1.0
108.0,236,1.0
108.0,238,1.0
108.0,240,1.0
108.0,244,1.0
108.0,251,1.0
108.0,256,1.0
108.0,264,1.0
108.0,266,2.0
108.0,267,2.0
108.0,269,1.0
108.0,280,1.0
108.0,281,1.0
108.0,287,1.0
108.0,293,1.0
108.0,294,1.0
108.0,297,2.0
108.0,299,1.0
108.0,301,1.0
108.0,306,1.0
108.0,316,1.0
108.0,318,1.0
108.0,321,1.0
108.0,322,2.0
108.0,323,1.0
108.0,324,1.0
108.0,325,2.0
108.0,327,1.0
108.0,331,1.0
108.0,334,2.0
108.0,338,1.0
108.0,340,1.0
108.0,343,1.0
108.0,344,1.0
108.0,346,1.0
108.0,348,3.0
108.0,353,2.0
108.0,354,1.0
108.0,355,1.0
108.0,356,1.0
108.0,358,1.0
108.0,362,1.0
108.0,363,2.0
108.0,364,1.0
108.0,365,1.0
108.0,366,1.0
108.0,367,2.0
108.0,371,1.0
108.0,376,1.0
108.0,377,1.0
108.0,378,1.0
108.0,379,1.0
108.0,380,1.0
108.0,388,2.0
108.0,391,1.0
108.0,393,1.0
108.0,394,1.0
108.0,397,2.0
108.0,398,1.0
108.0,399,1.0
108.0,400,1.0
108.0,403,1.0
108.0,404,2.0
108.0,405,1.0
108.0,406,1.0
108.0,408,2.0
108.0,411,2.0
108.0,416,2.0
108.0,417,2.0
108.0,418,1.0
108.0,420,1.0
108.0,422,1.0
108.0,426,2.0
108.0,428,1.0
108.0,429,1.0
108.0,432,1.0
108.0,433,1.0
108.0,435,1.0
108.0,437,2.0
108.0,438,1.0
108.0,439,2.0
108.0,443,2.0
108.0,444,3.0
108.0,445,1.0
108.0,452,1.0
108.0,453,4.0
108.0,454,3.0
108.0,456,1.0
108.0,458,2.0
108.0,461,1.0
108.0,466,2.0
108.0,467,1.0
108.0,474,1.0
108.0,475,1.0
108.0,476,1.0
108.0,477,1.0
108.0,480,1.0
108.0,481,1.0
108.0,485,2.0
108.0,486,1.0
108.0,488,1.0
108.0,490,1.0
108.0,491,3.0
108.0,493,1.0
108.0,496,1.0
108.0,497,1.0
108.0,500,3.0
108.0,503,2.0
108.0,504,2.0
108.0,511,1.0
108.0,514,2.0
108.0,516,2.0
108.0,518,1.0
108.0,519,1.0
108.0,521,1.0
108.0,522,1.0
108.0,526,1.0
108.0,527,1.0
108.0,529,1.0
108.0,530,1.0
108.0,531,1.0
108.0,533,1.0
108.0,535,2.0
108.0,536,1.0
108.0,538,3.0
108.0,539,2.0
108.0,541,2.0
108.0,548,1.0
108.0,549,1.0
108.0,552,2.0
108.0,553,2.0
108.0,555,2.0
108.0,557,1.0
108.0,558,4.0
108.0,559,1.0
108.0,561,1.0
108.0,562,1.0
108.0,568,1.0
108.0,570,1.0
108.0,573,2.0
108.0,577,1.0
108.0,578,2.0
108.0,579,1.0
108.0,581,1.0
108.0,583,1.0
108.0,584,1.0
108.0,586,1.0
108.0,590,1.0
108.0,594,1.0
108.0,600,2.0
108.0,601,1.0
108.0,602,1.0
108.0,603,2.0
108.0,609,1.0
108.0,611,1.0
108.0,612,2.0
108.0,613,1.0
108.0,615,1.0
108.0,616,1.0
108.0,621,1.0
108.0,622,1.0
108.0,624,2.0
108.0,625,2.0
108.0,628,2.0
108.0,629,1.0
108.0,632,1.0
108.0,633,1.0
108.0,638,1.0
108.0,639,2.0
108.0,642,1.0
108.0,643,1.0
108.0,644,1.0
108.0,646,3.0
108.0,649,1.0
108.0,650,1.0
108.0,655,3.0
108.0,656,1.0
108.0,658,1.0
108.0,664,1.0
108.0,665,1.0
108.0,667,1.0
108.0,673,1.0
108.0,674,1.0
108.0,675,2.0
108.0,678,2.0
108.0,687,1.0
108.0,690,1.0
108.0,705,1.0
108.0,708,2.0
108.0,709,1.0
108.0,713,1.0
108.0,714,2.0
108.0,718,1.0
108.0,723,1.0
108.0,727,1.0
108.0,729,1.0
108.0,770,1.0
108.0,781,1.0
108.0,787,1.0
108.0,792,1.0
108.0,800,1.0
108.0,801,1.0
108.0,811,1.0
108.0,818,1.0
108.0,823,1.0
108.0,824,1.0
108.0,832,1.0
108.0,860,1.0
108.0,878,1.0
108.0,886,1.0
108.0,955,1.0
108.0,978,1.0
109.0,113,1.0
109.0,131,1.0
109.0,132,1.0
109.0,140,1.0
109.0,145,1.0
109.0,151,1.0
109.0,160,1.0
109.0,162,1.0
109.0,163,1.0
109.0,176,1.0
109.0,194,2.0
109.0,196,1.0
109.0,204,1.0
109.0,211,1.0
109.0,212,1.0
109.0,228,1.0
109.0,232,1.0
109.0,233,1.0
109.0,236,1.0
109.0,239,1.0
109.0,242,1.0
109.0,245,1.0
109.0,250,1.0
109.0,258,1.0
109.0,260,1.0
109.0,262,1.0
109.0,265,1.0
109.0,266,1.0
109.0,273,1.0
109.0,274,1.0
109.0,279,1.0
109.0,280,1.0
109.0,283,1.0
109.0,285,1.0
109.0,286,1.0
109.0,298,2.0
109.0,301,1.0
109.0,303,1.0
109.0,306,1.0
109.0,310,1.0
109.0,313,1.0
109.0,317,1.0
109.0,318,1.0
109.0,321,2.0
109.0,323,1.0
109.0,326,2.0
109.0,329,2.0
109.0,333,1.0
109.0,334,1.0
109.0,335,1.0
109.0,339,1.0
109.0,340,2.0
109.0,346,1.0
109.0,347,1.0
109.0,352,2.0
109.0,353,1.0
109.0,356,1.0
109.0,357,1.0
109.0,359,1.0
109.0,360,1.0
109.0,361,1.0
109.0,363,1.0
109.0,364,1.0
109.0,365,1.0
109.0,367,1.0
109.0,368,1.0
109.0,370,1.0
109.0,371,1.0
109.0,373,2.0
109.0,375,1.0
109.0,377,1.0
109.0,378,1.0
109.0,379,1.0
109.0,380,1.0
109.0,386,1.0
109.0,387,1.0
109.0,390,1.0
109.0,391,1.0
109.0,393,1.0
109.0,395,1.0
109.0,396,1.0
109.0,397,1.0
109.0,398,1.0
109.0,399,1.0
109.0,402,1.0
109.0,403,1.0
109.0,408,1.0
109.0,411,2.0
109.0,414,2.0
109.0,415,1.0
109.0,420,1.0
109.0,422,1.0
109.0,423,3.0
109.0,424,1.0
109.0,427,3.0
109.0,430,3.0
109.0,434,2.0
109.0,435,2.0
109.0,438,1.0
109.0,442,1.0
109.0,443,1.0
109.0,444,2.0
109.0,446,1.0
109.0,448,1.0
109.0,452,1.0
109.0,457,2.0
109.0,458,1.0
109.0,460,1.0
109.0,461,1.0
109.0,465,1.0
109.0,467,1.0
109.0,468,1.0
109.0,471,1.0
109.0,474,1.0
109.0,476,1.0
109.0,481,3.0
109.0,483,2.0
109.0,485,3.0
109.0,487,3.0
109.0,488,1.0
109.0,491,1.0
109.0,492,1.0
109.0,493,1.0
109.0,496,1.0
109.0,497,1.0
109.0,498,3.0
109.0,500,2.0
109.0,501,1.0
109.0,502,1.0
109.0,506,3.0
109.0,509,2.0
109.0,510,1.0
109.0,511,2.0
109.0,512,1.0
109.0,516,1.0
109.0,517,2.0
109.0,518,1.0
109.0,519,2.0
109.0,520,1.0
109.0,521,1.0
109.0,522,2.0
109.0,524,1.0
109.0,527,1.0
109.0,529,2.0
109.0,530,3.0
109.0,531,1.0
109.0,533,1.0
109.0,537,1.0
109.0,539,1.0
109.0,541,2.0
109.0,542,1.0
109.0,546,1.0
109.0,548,1.0
109.0,549,1.0
109.0,550,2.0
109.0,551,1.0
109.0,552,1.0
109.0,553,1.0
109.0,555,1.0
109.0,556,1.0
109.0,557,1.0
109.0,561,2.0
109.0,567,1.0
109.0,569,1.0
109.0,571,1.0
109.0,574,1.0
109.0,576,1.0
109.0,577,3.0
109.0,579,2.0
109.0,580,2.0
109.0,581,2.0
109.0,583,1.0
109.0,588,1.0
109.0,589,2.0
109.0,592,1.0
109.0,593,1.0
109.0,594,1.0
109.0,595,1.0
109.0,597,1.0
109.0,600,1.0
109.0,604,1.0
109.0,606,1.0
109.0,607,2.0
109.0,611,2.0
109.0,615,2.0
109.0,622,3.0
109.0,624,1.0
109.0,625,2.0
109.0,627,1.0
109.0,629,1.0
109.0,632,1.0
109.0,633,1.0
109.0,634,1.0
109.0,636,1.0
109.0,640,2.0
109.0,642,1.0
109.0,643,1.0
109.0,644,1.0
109.0,647,1.0
109.0,648,1.0
109.0,654,2.0
109.0,661,1.0
109.0,667,1.0
109.0,668,1.0
109.0,674,1.0
109.0,678,1.0
109.0,680,1.0
109.0,687,1.0
109.0,688,2.0
109.0,691,1.0
109.0,693,1.0
109.0,696,1.0
109.0,698,1.0
109.0,700,1.0
109.0,702,1.0
109.0,708,2.0
109.0,709,3.0
109.0,712,2.0
109.0,716,1.0
109.0,719,1.0
109.0,720,1.0
109.0,726,1.0
109.0,732,1.0
109.0,738,1.0
109.0,743,1.0
109.0,759,1.0
109.0,762,1.0
109.0,773,1.0
109.0,778,1.0
109.0,795,1.0
109.0,803,1.0
109.0,810,1.0
109.0,812,1.0
109.0,815,1.0
109.0,822,1.0
109.0,866,1.0
109.0,885,1.0
109.0,970,1.0
110.0,102,1.0
110.0,125,1.0
110.0,151,1.0
110.0,160,1.0
110.0,173,1.0
110.0,187,2.0
110.0,190,1.0
110.0,196,1.0
110.0,208,1.0
110.0,215,1.0
110.0,226,1.0
110.0,229,1.0
110.0,232,1.0
110.0,233,1.0
110.0,234,1.0
110.0,235,1.0
110.0,236,1.0
110.0,250,1.0
110.0,253,1.0
110.0,254,1.0
110.0,261,1.0
110.0,264,1.0
110.0,279,1.0
110.0,283,1.0
110.0,285,1.0
110.0,291,1.0
110.0,292,1.0
110.0,297,1.0
110.0,298,1.0
110.0,300,2.0
110.0,304,1.0
110.0,307,1.0
110.0,311,1.0
110.0,320,1.0
110.0,321,3.0
110.0,322,1.0
110.0,324,1.0
110.0,328,1.0
110.0,334,2.0
110.0,335,1.0
110.0,337,1.0
110.0,339,1.0
110.0,340,2.0
110.0,343,3.0
110.0,345,1.0
110.0,350,1.0
110.0,351,2.0
110.0,353,1.0
110.0,355,1.0
110.0,359,1.0
110.0,368,1.0
110.0,370,1.0
110.0,376,2.0
110.0,381,1.0
110.0,382,2.0
110.0,383,2.0
110.0,385,2.0
110.0,386,1.0
110.0,387,1.0
110.0,388,2.0
110.0,394,1.0
110.0,396,2.0
110.0,397,1.0
110.0,398,1.0
110.0,401,2.0
110.0,402,1.0
110.0,403,1.0
110.0,405,2.0
110.0,406,1.0
110.0,411,1.0
110.0,413,1.0
110.0,414,1.0
110.0,415,1.0
110.0,418,2.0
110.0,420,1.0
110.0,421,2.0
110.0,423,1.0
110.0,428,2.0
110.0,429,1.0
110.0,431,1.0
110.0,434,1.0
110.0,436,1.0
110.0,438,1.0
110.0,440,1.0
110.0,441,2.0
110.0,442,2.0
110.0,443,1.0
110.0,444,1.0
110.0,446,1.0
110.0,448,1.0
110.0,449,1.0
110.0,456,2.0
110.0,458,1.0
110.0,461,2.0
110.0,463,1.0
110.0,464,2.0
110.0,467,1.0
110.0,469,1.0
110.0,471,2.0
110.0,472,1.0
110.0,473,1.0
110.0,474,1.0
110.0,475,3.0
110.0,478,1.0
110.0,486,1.0
110.0,487,2.0
110.0,490,1.0
110.0,491,2.0
110.0,495,2.0
110.0,496,2.0
110.0,497,1.0
110.0,498,2.0
110.0,504,2.0
110.0,505,1.0
110.0,506,1.0
110.0,507,1.0
110.0,514,2.0
110.0,515,2.0
110.0,516,2.0
110.0,517,1.0
110.0,519,1.0
110.0,520,2.0
110.0,521,1.0
110.0,522,1.0
110.0,523,1.0
110.0,524,1.0
110.0,527,1.0
110.0,528,1.0
110.0,529,1.0
110.0,531,1.0
110.0,534,1.0
110.0,536,2.0
110.0,538,1.0
110.0,539,1.0
110.0,540,2.0
110.0,542,1.0
110.0,543,1.0
110.0,546,1.0
110.0,547,1.0
110.0,548,3.0
110.0,549,2.0
110.0,552,1.0
110.0,553,1.0
110.0,554,1.0
110.0,557,1.0
110.0,558,4.0
110.0,562,1.0
110.0,563,1.0
110.0,567,2.0
110.0,568,2.0
110.0,572,1.0
110.0,573,1.0
110.0,577,1.0
110.0,579,1.0
110.0,582,1.0
110.0,583,1.0
110.0,584,2.0
110.0,585,2.0
110.0,587,1.0
110.0,590,1.0
110.0,596,1.0
110.0,597,2.0
110.0,598,1.0
110.0,599,1.0
110.0,602,1.0
110.0,603,1.0
110.0,607,3.0
110.0,609,2.0
110.0,613,1.0
110.0,616,1.0
110.0,618,2.0
110.0,623,1.0
110.0,624,2.0
110.0,625,1.0
110.0,629,3.0
110.0,630,1.0
110.0,633,2.0
110.0,637,1.0
110.0,638,1.0
110.0,640,2.0
110.0,641,1.0
110.0,642,1.0
110.0,646,2.0
110.0,647,1.0
110.0,649,2.0
110.0,650,1.0
110.0,651,4.0
110.0,656,1.0
110.0,658,1.0
110.0,659,1.0
110.0,663,1.0
110.0,664,1.0
110.0,665,1.0
110.0,666,1.0
110.0,673,1.0
110.0,675,1.0
110.0,676,1.0
110.0,677,2.0
110.0,679,1.0
110.0,684,1.0
110.0,687,1.0
110.0,690,1.0
110.0,691,1.0
110.0,692,1.0
110.0,699,1.0
110.0,701,1.0
110.0,702,1.0
110.0,703,1.0
110.0,707,1.0
110.0,711,1.0
110.0,714,1.0
110.0,716,1.0
110.0,719,1.0
110.0,721,2.0
110.0,725,1.0
110.0,727,1.0
110.0,729,1.0
110.0,731,1.0
110.0,732,2.0
110.0,736,2.0
110.0,748,1.0
110.0,755,1.0
110.0,769,1.0
110.0,771,1.0
110.0,772,1.0
110.0,775,1.0
110.0,778,1.0
110.0,797,1.0
110.0,808,1.0
110.0,876,1.0
110.0,877,1.0
111.0,54,1.0
111.0,58,1.0
111.0,89,1.0
111.0,94,1.0
111.0,96,1.0
111.0,124,1.0
111.0,135,1.0
111.0,182,1.0
111.0,190,2.0
111.0,191,1.0
111.0,200,2.0
111.0,207,1.0
111.0,209,1.0
111.0,217,1.0
111.0,227,1.0
111.0,228,1.0
111.0,229,1.0
111.0,232,1.0
111.0,250,1.0
111.0,257,1.0
111.0,258,1.0
111.0,262,1.0
111.0,269,1.0
111.0,277,1.0
111.0,284,1.0
111.0,291,1.0
111.0,295,1.0
111.0,297,2.0
111.0,306,1.0
111.0,308,2.0
111.0,310,2.0
111.0,312,1.0
111.0,314,1.0
111.0,318,2.0
111.0,324,1.0
111.0,327,1.0
111.0,333,1.0
111.0,337,1.0
111.0,338,1.0
111.0,339,3.0
111.0,341,1.0
111.0,348,1.0
111.0,349,1.0
111.0,351,2.0
111.0,357,1.0
111.0,358,1.0
111.0,361,1.0
111.0,365,1.0
111.0,367,1.0
111.0,370,1.0
111.0,371,1.0
111.0,376,1.0
111.0,379,2.0
111.0,382,1.0
111.0,383,1.0
111.0,384,1.0
111.0,385,1.0
111.0,388,3.0
111.0,389,1.0
111.0,393,1.0
111.0,394,1.0
111.0,395,1.0
111.0,396,1.0
111.0,398,2.0
111.0,401,2.0
111.0,406,1.0
111.0,410,3.0
111.0,412,2.0
111.0,414,1.0
111.0,416,1.0
111.0,417,1.0
111.0,420,1.0
111.0,421,1.0
111.0,423,2.0
111.0,425,1.0
111.0,426,2.0
111.0,427,2.0
111.0,429,1.0
111.0,431,1.0
111.0,432,2.0
111.0,433,1.0
111.0,435,1.0
111.0,437,1.0
111.0,438,1.0
111.0,440,2.0
111.0,441,1.0
111.0,442,1.0
111.0,443,1.0
111.0,446,1.0
111.0,447,2.0
111.0,449,1.0
111.0,451,4.0
111.0,452,3.0
111.0,455,1.0
111.0,456,1.0
111.0,458,1.0
111.0,459,1.0
111.0,462,1.0
111.0,464,1.0
111.0,466,1.0
111.0,468,2.0
111.0,470,1.0
111.0,471,1.0
111.0,472,1.0
111.0,474,1.0
111.0,475,1.0
111.0,477,2.0
111.0,479,3.0
111.0,483,1.0
111.0,484,1.0
111.0,493,1.0
111.0,494,3.0
111.0,495,2.0
111.0,497,3.0
111.0,498,1.0
111.0,501,1.0
111.0,502,1.0
111.0,503,2.0
111.0,505,1.0
111.0,506,1.0
111.0,508,2.0
111.0,509,2.0
111.0,511,1.0
111.0,512,3.0
111.0,514,1.0
111.0,517,1.0
111.0,519,1.0
111.0,521,1.0
111.0,523,1.0
111.0,524,2.0
111.0,525,1.0
111.0,526,1.0
111.0,528,2.0
111.0,534,1.0
111.0,535,1.0
111.0,538,1.0
111.0,539,1.0
111.0,543,1.0
111.0,547,1.0
111.0,550,1.0
111.0,551,1.0
111.0,552,1.0
111.0,554,1.0
111.0,556,1.0
111.0,560,1.0
111.0,562,1.0
111.0,563,1.0
111.0,565,1.0
111.0,566,1.0
111.0,567,1.0
111.0,568,1.0
111.0,570,1.0
111.0,571,2.0
111.0,573,3.0
111.0,577,1.0
111.0,579,2.0
111.0,580,1.0
111.0,581,2.0
111.0,583,1.0
111.0,584,2.0
111.0,585,1.0
111.0,592,1.0
111.0,593,1.0
111.0,594,1.0
111.0,596,1.0
111.0,597,2.0
111.0,598,1.0
111.0,600,1.0
111.0,604,1.0
111.0,605,1.0
111.0,611,2.0
111.0,616,4.0
111.0,619,1.0
111.0,622,2.0
111.0,624,1.0
111.0,627,1.0
111.0,628,1.0
111.0,630,2.0
111.0,631,1.0
111.0,634,1.0
111.0,635,1.0
111.0,638,1.0
111.0,639,1.0
111.0,643,1.0
111.0,644,2.0
111.0,645,1.0
111.0,646,1.0
111.0,651,1.0
111.0,656,1.0
111.0,657,1.0
111.0,660,1.0
111.0,663,1.0
111.0,668,1.0
111.0,669,1.0
111.0,671,1.0
111.0,672,1.0
111.0,680,1.0
111.0,681,2.0
111.0,691,1.0
111.0,694,2.0
111.0,697,1.0
111.0,698,1.0
111.0,699,1.0
111.0,705,1.0
111.0,711,1.0
111.0,713,1.0
111.0,719,1.0
111.0,724,1.0
111.0,727,1.0
111.0,728,4.0
111.0,730,1.0
111.0,733,1.0
111.0,737,1.0
111.0,738,1.0
111.0,743,1.0
111.0,745,2.0
111.0,757,1.0
111.0,758,1.0
111.0,776,1.0
111.0,779,1.0
111.0,787,1.0
111.0,789,1.0
111.0,797,1.0
111.0,801,1.0
111.0,808,1.0
111.0,817,1.0
111.0,826,1.0
111.0,830,1.0
111.0,831,1.0
111.0,835,1.0
111.0,843,1.0
111.0,853,1.0
111.0,875,1.0
111.0,925,1.0
111.0,969,1.0
111.0,970,1.0
112.0,4,1.0
112.0,100,1.0
112.0,118,1.0
112.0,135,1.0
112.0,145,1.0
112.0,150,1.0
112.0,151,1.0
112.0,153,1.0
112.0,155,1.0
112.0,156,1.0
112.0,179,1.0
112.0,180,1.0
112.0,220,1.0
112.0,225,1.0
112.0,229,1.0
112.0,230,1.0
112.0,234,3.0
112.0,236,1.0
112.0,242,1.0
112.0,244,1.0
112.0,248,1.0
112.0,249,1.0
112.0,251,1.0
112.0,261,1.0
112.0,262,1.0
112.0,264,2.0
112.0,268,1.0
112.0,269,1.0
112.0,274,1.0
112.0,275,1.0
112.0,277,1.0
112.0,287,2.0
112.0,299,1.0
112.0,310,1.0
112.0,312,1.0
112.0,315,1.0
112.0,316,1.0
112.0,320,1.0
112.0,321,1.0
112.0,324,1.0
112.0,325,1.0
112.0,327,2.0
112.0,332,1.0
112.0,334,1.0
112.0,339,1.0
112.0,340,1.0
112.0,341,2.0
112.0,342,1.0
112.0,343,1.0
112.0,344,1.0
112.0,347,1.0
112.0,348,1.0
112.0,350,1.0
112.0,352,1.0
112.0,355,1.0
112.0,356,1.0
112.0,361,1.0
112.0,363,1.0
112.0,367,1.0
112.0,369,1.0
112.0,370,1.0
112.0,371,1.0
112.0,373,1.0
112.0,377,1.0
112.0,379,1.0
112.0,384,1.0
112.0,386,1.0
112.0,387,1.0
112.0,388,1.0
112.0,389,1.0
112.0,391,2.0
112.0,393,1.0
112.0,398,1.0
112.0,404,1.0
112.0,405,1.0
112.0,406,1.0
112.0,408,3.0
112.0,410,1.0
112.0,411,1.0
112.0,414,1.0
112.0,415,1.0
112.0,416,1.0
112.0,417,1.0
112.0,420,2.0
112.0,421,1.0
112.0,427,2.0
112.0,428,1.0
112.0,429,1.0
112.0,430,1.0
112.0,431,2.0
112.0,432,1.0
112.0,433,1.0
112.0,434,1.0
112.0,435,1.0
112.0,439,1.0
112.0,441,1.0
112.0,446,2.0
112.0,447,1.0
112.0,450,1.0
112.0,451,1.0
112.0,453,1.0
112.0,454,1.0
112.0,455,1.0
112.0,456,1.0
112.0,461,1.0
112.0,463,3.0
112.0,464,1.0
112.0,465,1.0
112.0,466,1.0
112.0,470,2.0
112.0,471,1.0
112.0,474,1.0
112.0,475,1.0
112.0,476,2.0
112.0,478,1.0
112.0,483,1.0
112.0,485,1.0
112.0,486,3.0
112.0,489,2.0
112.0,491,1.0
112.0,492,2.0
112.0,493,1.0
112.0,494,1.0
112.0,496,2.0
112.0,498,2.0
112.0,499,1.0
112.0,501,2.0
112.0,504,1.0
112.0,506,1.0
112.0,507,1.0
112.0,508,1.0
112.0,513,1.0
112.0,514,2.0
112.0,515,2.0
112.0,517,1.0
112.0,519,3.0
112.0,520,2.0
112.0,521,1.0
112.0,522,1.0
112.0,528,2.0
112.0,529,3.0
112.0,532,1.0
112.0,533,1.0
112.0,534,1.0
112.0,535,1.0
112.0,539,1.0
112.0,540,1.0
112.0,542,2.0
112.0,543,1.0
112.0,544,2.0
112.0,546,1.0
112.0,547,1.0
112.0,551,1.0
112.0,552,1.0
112.0,553,1.0
112.0,554,1.0
112.0,557,1.0
112.0,558,1.0
112.0,563,2.0
112.0,565,1.0
112.0,566,1.0
112.0,567,3.0
112.0,568,1.0
112.0,571,1.0
112.0,572,1.0
112.0,573,2.0
112.0,575,2.0
112.0,576,1.0
112.0,580,1.0
